 code  |          name           |         name_en         | province_code |  unit   | province_name 
 12532 | Nguyễn Du               | Nguyen Du               | 33            | Xã      | Hưng Yên
 12577 | Quỳnh An                | Quynh An                | 33            | Xã      | Hưng Yên
 12583 | Tân Tiến                | Tan Tien                | 33            | Xã      | Hưng Yên
 12586 | Hưng Hà                 | Hung Ha                 | 33            | Xã      | Hưng Yên
 12595 | Ngự Thiên               | Ngu Thien               | 33            | Xã      | Hưng Yên
 12613 | Long Hưng               | Long Hung               | 33            | Xã      | Hưng Yên
 12619 | Diên Hà                 | Dien Ha                 | 33            | Xã      | Hưng Yên
 12631 | Thần Khê                | Than Khe                | 33            | Xã      | Hưng Yên
 12634 | Tiên La                 | Tien La                 | 33            | Xã      | Hưng Yên
 12676 | Lê Quý Đôn              | Le Quy Don              | 33            | Xã      | Hưng Yên
 12685 | Hồng Minh               | Hong Minh               | 33            | Xã      | Hưng Yên
 12688 | Đông Hưng               | Dong Hung               | 33            | Xã      | Hưng Yên
 12694 | Bắc Đông Hưng           | Bac Dong Hung           | 33            | Xã      | Hưng Yên
 12700 | Bắc Tiên Hưng           | Bac Tien Hung           | 33            | Xã      | Hưng Yên
 12736 | Đông Tiên Hưng          | Dong Tien Hung          | 33            | Xã      | Hưng Yên
 12745 | Bắc Đông Quan           | Bac Dong Quan           | 33            | Xã      | Hưng Yên
 12754 | Tiên Hưng               | Tien Hung               | 33            | Xã      | Hưng Yên
 12763 | Nam Tiên Hưng           | Nam Tien Hung           | 33            | Xã      | Hưng Yên
 12775 | Nam Đông Hưng           | Nam Dong Hung           | 33            | Xã      | Hưng Yên
 12793 | Đông Quan               | Dong Quan               | 33            | Xã      | Hưng Yên
 12817 | Trà Lý                  | Tra Ly                  | 33            | Phường  | Hưng Yên
 12826 | Thái Thuỵ               | Thai Thuy               | 33            | Xã      | Hưng Yên
 12850 | Tây Thuỵ Anh            | Tay Thuy Anh            | 33            | Xã      | Hưng Yên
 12859 | Bắc Thuỵ Anh            | Bac Thuy Anh            | 33            | Xã      | Hưng Yên
 12862 | Đông Thuỵ Anh           | Dong Thuy Anh           | 33            | Xã      | Hưng Yên
 12865 | Thuỵ Anh                | Thuy Anh                | 33            | Xã      | Hưng Yên
 12904 | Nam Thuỵ Anh            | Nam Thuy Anh            | 33            | Xã      | Hưng Yên
 12916 | Bắc Thái Ninh           | Bac Thai Ninh           | 33            | Xã      | Hưng Yên
 12919 | Tây Thái Ninh           | Tay Thai Ninh           | 33            | Xã      | Hưng Yên
 12922 | Thái Ninh               | Thai Ninh               | 33            | Xã      | Hưng Yên
 12943 | Đông Thái Ninh          | Dong Thai Ninh          | 33            | Xã      | Hưng Yên
 12961 | Nam Thái Ninh           | Nam Thai Ninh           | 33            | Xã      | Hưng Yên
 12970 | Tiền Hải                | Tien Hai                | 33            | Xã      | Hưng Yên
 12988 | Đông Tiền Hải           | Dong Tien Hai           | 33            | Xã      | Hưng Yên
 13003 | Đồng Châu               | Dong Chau               | 33            | Xã      | Hưng Yên
 13021 | Ái Quốc                 | Ai Quoc                 | 33            | Xã      | Hưng Yên
 13039 | Tây Tiền Hải            | Tay Tien Hai            | 33            | Xã      | Hưng Yên
 13057 | Nam Cường               | Nam Cuong               | 33            | Xã      | Hưng Yên
 13063 | Nam Tiền Hải            | Nam Tien Hai            | 33            | Xã      | Hưng Yên
 13066 | Hưng Phú                | Hung Phu                | 33            | Xã      | Hưng Yên
 13075 | Kiến Xương              | Kien Xuong              | 33            | Xã      | Hưng Yên
 13093 | Trà Giang               | Tra Giang               | 33            | Xã      | Hưng Yên
 13096 | Bình Nguyên             | Binh Nguyen             | 33            | Xã      | Hưng Yên
 13120 | Lê Lợi                  | Le Loi                  | 33            | Xã      | Hưng Yên
 13132 | Quang Lịch              | Quang Lich              | 33            | Xã      | Hưng Yên
 13141 | Vũ Quý                  | Vu Quy                  | 33            | Xã      | Hưng Yên
 13159 | Hồng Vũ                 | Hong Vu                 | 33            | Xã      | Hưng Yên
 13183 | Bình Thanh              | Binh Thanh              | 33            | Xã      | Hưng Yên
 13186 | Bình Định               | Binh Dinh               | 33            | Xã      | Hưng Yên
 13192 | Vũ Thư                  | Vu Thu                  | 33            | Xã      | Hưng Yên
 13219 | Vạn Xuân                | Van Xuan                | 33            | Xã      | Hưng Yên
 13222 | Thư Trì                 | Thu Tri                 | 33            | Xã      | Hưng Yên
 13225 | Thái Bình               | Thai Binh               | 33            | Phường  | Hưng Yên
 13246 | Tân Thuận               | Tan Thuan               | 33            | Xã      | Hưng Yên
 13264 | Thư Vũ                  | Thu Vu                  | 33            | Xã      | Hưng Yên
 13279 | Vũ Tiên                 | Vu Tien                 | 33            | Xã      | Hưng Yên
 13285 | Phủ Lý                  | Phu Ly                  | 37            | Phường  | Ninh Bình
 13291 | Phù Vân                 | Phu Van                 | 37            | Phường  | Ninh Bình
 13318 | Châu Sơn                | Chau Son                | 37            | Phường  | Ninh Bình
 13324 | Duy Tiên                | Duy Tien                | 37            | Phường  | Ninh Bình
 13330 | Duy Tân                 | Duy Tan                 | 37            | Phường  | Ninh Bình
 13336 | Duy Hà                  | Duy Ha                  | 37            | Phường  | Ninh Bình
 13348 | Đồng Văn                | Dong Van                | 37            | Phường  | Ninh Bình
 13363 | Tiên Sơn                | Tien Son                | 37            | Phường  | Ninh Bình
 13366 | Hà Nam                  | Ha Nam                  | 37            | Phường  | Ninh Bình
 13384 | Kim Bảng                | Kim Bang                | 37            | Phường  | Ninh Bình
 13393 | Lê Hồ                   | Le Ho                   | 37            | Phường  | Ninh Bình
 13396 | Nguyễn Úy               | Nguyen Uy               | 37            | Phường  | Ninh Bình
 13402 | Kim Thanh               | Kim Thanh               | 37            | Phường  | Ninh Bình
 13420 | Tam Chúc                | Tam Chuc                | 37            | Phường  | Ninh Bình
 13435 | Lý Thường Kiệt          | Ly Thuong Kiet          | 37            | Phường  | Ninh Bình
 13444 | Liêm Tuyền              | Liem Tuyen              | 37            | Phường  | Ninh Bình
 13456 | Liêm Hà                 | Liem Ha                 | 37            | Xã      | Ninh Bình
 13474 | Tân Thanh               | Tan Thanh               | 37            | Xã      | Ninh Bình
 13483 | Thanh Bình              | Thanh Binh              | 37            | Xã      | Ninh Bình
 13489 | Thanh Lâm               | Thanh Lam               | 37            | Xã      | Ninh Bình
 13495 | Thanh Liêm              | Thanh Liem              | 37            | Xã      | Ninh Bình
 13501 | Bình Mỹ                 | Binh My                 | 37            | Xã      | Ninh Bình
 13504 | Bình Lục                | Binh Luc                | 37            | Xã      | Ninh Bình
 13531 | Bình Giang              | Binh Giang              | 37            | Xã      | Ninh Bình
 13540 | Bình An                 | Binh An                 | 37            | Xã      | Ninh Bình
 13558 | Bình Sơn                | Binh Son                | 37            | Xã      | Ninh Bình
 13573 | Lý Nhân                 | Ly Nhan                 | 37            | Xã      | Ninh Bình
 13579 | Bắc Lý                  | Bac Ly                  | 37            | Xã      | Ninh Bình
 13591 | Nam Xang                | Nam Xang                | 37            | Xã      | Ninh Bình
 13594 | Trần Thương             | Tran Thuong             | 37            | Xã      | Ninh Bình
 13597 | Vĩnh Trụ                | Vinh Tru                | 37            | Xã      | Ninh Bình
 13609 | Nhân Hà                 | Nhan Ha                 | 37            | Xã      | Ninh Bình
 13627 | Nam Lý                  | Nam Ly                  | 37            | Xã      | Ninh Bình
 13669 | Nam Định                | Nam Dinh                | 37            | Phường  | Ninh Bình
 13684 | Thiên Trường            | Thien Truong            | 37            | Phường  | Ninh Bình
 13693 | Đông A                  | Dong A                  | 37            | Phường  | Ninh Bình
 13699 | Thành Nam               | Thanh Nam               | 37            | Phường  | Ninh Bình
